order_id,user_id,product_id,quantity,purchase_date
19306,U04641,57768,2,2025-12-09
19306,U04641,32737,3,2025-12-09
19307,U02427,105735,3,2026-02-06
19307,U02427,28683,2,2026-02-06
19307,U02427,47091,3,2026-02-06
19307,U02427,4833,1,2026-02-06
19308,U01420,33206,3,2025-08-05
19308,U01420,46550,3,2025-08-05
19308,U01420,44783,1,2025-08-05
19308,U01420,76260,2,2025-08-05
19309,U01404,59582,1,2025-11-01
19309,U01404,71794,3,2025-11-01
19309,U01404,71477,3,2025-11-01
19309,U01404,71940,3,2025-11-01
19309,U01404,34000,1,2025-11-01
19310,U06607,55415,1,2026-01-21
19310,U06607,109503,3,2026-01-21
19311,U09747,13555,3,2026-02-10
19311,U09747,47791,3,2026-02-10
19311,U09747,46787,2,2026-02-10
19311,U09747,66924,1,2026-02-10
19311,U09747,65010,3,2026-02-10
19311,U09747,82933,2,2026-02-10
19312,U04364,30443,2,2026-02-05
19312,U04364,79983,2,2026-02-05
19312,U04364,73924,1,2026-02-05
19312,U04364,14427,1,2026-02-05
19312,U04364,91717,1,2026-02-05
19312,U04364,90645,1,2026-02-05
19313,U00806,51337,2,2026-03-31
19313,U00806,45153,2,2026-03-31
19313,U00806,74553,1,2026-03-31
19313,U00806,43946,1,2026-03-31
19313,U00806,42183,2,2026-03-31
19314,U03625,12934,3,2025-07-17
19314,U03625,75962,2,2025-07-17
19314,U03625,5206,2,2025-07-17
19314,U03625,33511,1,2025-07-17
19314,U03625,85692,2,2025-07-17
19315,U03789,21732,3,2026-05-29
19315,U03789,75296,1,2026-05-29
19315,U03789,100412,3,2026-05-29
19315,U03789,78791,2,2026-05-29
19315,U03789,90996,1,2026-05-29
19315,U03789,49158,1,2026-05-29
19316,U00075,100849,3,2025-09-25
19316,U00075,76005,3,2025-09-25
19317,U09655,30174,3,2026-03-18
19317,U09655,47538,2,2026-03-18
19317,U09655,35794,1,2026-03-18
19317,U09655,15861,2,2026-03-18
19317,U09655,65207,1,2026-03-18
19317,U09655,89444,1,2026-03-18
19318,U07550,53466,1,2026-05-12
19318,U07550,90258,1,2026-05-12
19318,U07550,46602,1,2026-05-12
19318,U07550,7130,3,2026-05-12
19319,U01507,6740,2,2026-04-22
19319,U01507,24176,1,2026-04-22
19319,U01507,65845,2,2026-04-22
19319,U01507,84843,1,2026-04-22
19320,U04397,68226,1,2026-01-29
19320,U04397,1026,1,2026-01-29
19320,U04397,53978,3,2026-01-29
19320,U04397,78350,3,2026-01-29
19320,U04397,90737,2,2026-01-29
19320,U04397,90507,3,2026-01-29
19321,U05311,45838,2,2026-06-23
19321,U05311,60186,3,2026-06-23
19321,U05311,50556,2,2026-06-23
19321,U05311,33479,2,2026-06-23
19321,U05311,15746,2,2026-06-23
19321,U05311,65635,1,2026-06-23
19322,U07024,64933,1,2025-11-27
19322,U07024,29205,1,2025-11-27
19322,U07024,82765,3,2025-11-27
19322,U07024,59752,2,2025-11-27
19322,U07024,43269,3,2025-11-27
19323,U03920,69175,2,2025-11-25
19323,U03920,77867,3,2025-11-25
19323,U03920,20683,1,2025-11-25
19323,U03920,53725,3,2025-11-25
19323,U03920,17070,2,2025-11-25
19323,U03920,41030,1,2025-11-25
19324,U09289,77289,1,2026-01-24
19324,U09289,97525,1,2026-01-24
19324,U09289,97636,2,2026-01-24
19324,U09289,33448,1,2026-01-24
19325,U07533,33876,3,2025-12-30
19325,U07533,50608,2,2025-12-30
19325,U07533,97404,2,2025-12-30
19325,U07533,6446,1,2025-12-30
19325,U07533,34980,1,2025-12-30
19326,U06904,47006,2,2025-12-15
19326,U06904,97214,3,2025-12-15
19326,U06904,67498,2,2025-12-15
19326,U06904,44380,1,2025-12-15
19326,U06904,105492,1,2025-12-15
19326,U06904,31176,3,2025-12-15
19327,U01501,82224,3,2025-07-17
19327,U01501,28240,3,2025-07-17
19327,U01501,66512,1,2025-07-17
19327,U01501,3034,3,2025-07-17
19327,U01501,90384,3,2025-07-17
19327,U01501,54016,1,2025-07-17
19328,U08610,1256,3,2025-09-30
19328,U08610,15316,1,2025-09-30
19328,U08610,60974,3,2025-09-30
19328,U08610,5837,3,2025-09-30
19328,U08610,96916,1,2025-09-30
19329,U05500,81199,2,2025-12-22
19329,U05500,95603,1,2025-12-22
19330,U05951,73609,3,2025-07-22
19330,U05951,20201,2,2025-07-22
19330,U05951,44837,1,2025-07-22
19331,U02644,96169,2,2025-11-27
19331,U02644,38737,3,2025-11-27
19331,U02644,74555,2,2025-11-27
19331,U02644,79432,1,2025-11-27
19331,U02644,37255,1,2025-11-27
19331,U02644,26035,3,2025-11-27
19332,U03193,81914,2,2025-10-22
19332,U03193,55306,2,2025-10-22
19332,U03193,39018,3,2025-10-22
19333,U07693,109375,1,2026-04-16
19333,U07693,6135,1,2026-04-16
19333,U07693,54095,1,2026-04-16
19334,U04320,82070,2,2025-09-07
19334,U04320,7170,2,2025-09-07
19334,U04320,15994,3,2025-09-07
19334,U04320,12875,1,2025-09-07
19334,U04320,77164,3,2025-09-07
19334,U04320,28668,1,2025-09-07
19335,U03693,77142,1,2026-02-25
19335,U03693,97346,3,2026-02-25
19336,U01425,104639,2,2025-07-26
19336,U01425,3891,2,2025-07-26
19336,U01425,9795,1,2025-07-26
19337,U04713,101615,3,2026-06-29
19337,U04713,40003,3,2026-06-29
19337,U04713,67667,1,2026-06-29
19338,U06305,100747,1,2026-02-18
19338,U06305,101867,3,2026-02-18
19339,U08223,47016,1,2026-02-27
19339,U08223,27952,3,2026-02-27
19339,U08223,79729,2,2026-02-27
19340,U08118,68395,3,2026-03-17
19340,U08118,109423,2,2026-03-17
19340,U08118,22055,1,2026-03-17
19341,U00391,106877,1,2026-06-25
19341,U00391,89917,3,2026-06-25
19342,U00157,80901,1,2025-09-05
19342,U00157,56941,2,2025-09-05
19342,U00157,69053,2,2025-09-05
19342,U00157,15132,2,2025-09-05
19342,U00157,106719,3,2025-09-05
19343,U04374,73429,2,2026-05-03
19343,U04374,13457,2,2026-05-03
19344,U05728,41171,1,2026-02-16
19344,U05728,14955,2,2026-02-16
19344,U05728,87816,2,2026-02-16
19345,U00301,61558,2,2025-07-23
19345,U00301,35822,1,2025-07-23
19345,U00301,33272,2,2025-07-23
19345,U00301,13098,2,2025-07-23
19346,U00655,59999,3,2026-06-19
19346,U00655,100275,2,2026-06-19
19346,U00655,11315,3,2026-06-19
19346,U00655,72684,2,2026-06-19
19346,U00655,25440,2,2026-06-19
19346,U00655,87446,2,2026-06-19
19347,U09709,46384,1,2025-07-21
19347,U09709,32972,2,2025-07-21
19347,U09709,107980,3,2025-07-21
19347,U09709,82092,1,2025-07-21
19348,U01903,70777,2,2026-03-03
19348,U01903,64765,2,2026-03-03
19348,U01903,30824,2,2026-03-03
19348,U01903,3931,1,2026-03-03
19349,U01206,82253,2,2026-01-05
19349,U01206,57449,1,2026-01-05
19349,U01206,102653,3,2026-01-05
19350,U04531,73300,3,2026-02-26
19350,U04531,54744,1,2026-02-26
19350,U04531,78940,3,2026-02-26
19350,U04531,37643,3,2026-02-26
19351,U00671,101659,3,2026-07-08
19351,U00671,97411,3,2026-07-08
19352,U09538,68692,3,2025-11-04
19352,U09538,82424,1,2025-11-04
19352,U09538,99904,3,2025-11-04
19353,U06510,985,3,2025-09-01
19353,U06510,58753,1,2025-09-01
19353,U06510,8212,3,2025-09-01
19353,U06510,108493,2,2025-09-01
19353,U06510,58257,3,2025-09-01
19353,U06510,69552,2,2025-09-01
19354,U01313,101097,2,2026-03-01
19354,U01313,33273,2,2026-03-01
19354,U01313,31665,1,2026-03-01
19354,U01313,87243,2,2026-03-01
19355,U04128,31239,1,2025-12-01
19355,U04128,37207,2,2025-12-01
19355,U04128,48399,1,2025-12-01
19355,U04128,75666,2,2025-12-01
19355,U04128,58924,1,2025-12-01
19355,U04128,6890,1,2025-12-01
19356,U03975,28490,3,2026-03-11
19356,U03975,25682,2,2026-03-11
19356,U03975,85326,3,2026-03-11
19357,U09336,28159,1,2026-03-08
19357,U09336,73783,3,2026-03-08
19357,U09336,40908,3,2026-03-08
19357,U09336,48329,2,2026-03-08
19357,U09336,75326,2,2026-03-08
19358,U04476,17012,3,2025-07-19
19358,U04476,57400,1,2025-07-19
19358,U04476,71768,3,2025-07-19
19358,U04476,12373,1,2025-07-19
19358,U04476,28593,3,2025-07-19
19359,U04710,77852,3,2025-11-16
19359,U04710,30656,2,2025-11-16
19359,U04710,61136,1,2025-11-16
19359,U04710,109352,2,2025-11-16
19359,U04710,8291,2,2025-11-16
19360,U05852,29839,3,2025-08-24
19360,U05852,106867,2,2025-08-24
19360,U05852,42861,1,2025-08-24
19360,U05852,100872,3,2025-08-24
19361,U06652,105120,1,2025-10-05
19361,U06652,73360,2,2025-10-05
19361,U06652,60396,3,2025-10-05
19361,U06652,62242,2,2025-10-05
19361,U06652,50514,2,2025-10-05
19361,U06652,94840,2,2025-10-05
19362,U02261,52518,3,2025-10-02
19362,U02261,12058,3,2025-10-02
19362,U02261,34810,1,2025-10-02
19362,U02261,105995,3,2025-10-02
19362,U02261,105975,3,2025-10-02
19362,U02261,51179,3,2025-10-02
19363,U06828,30407,2,2026-02-27
19363,U06828,26551,1,2026-02-27
19363,U06828,66659,2,2026-02-27
19363,U06828,97692,1,2026-02-27
19364,U04663,23395,2,2026-02-27
19364,U04663,50527,3,2026-02-27
19364,U04663,22260,1,2026-02-27
19364,U04663,3521,1,2026-02-27
19364,U04663,98837,3,2026-02-27
19365,U06865,66818,3,2025-09-24
19365,U06865,103854,3,2025-09-24
19365,U06865,109751,1,2025-09-24
19365,U06865,32938,2,2025-09-24
19366,U03399,22197,3,2026-03-23
19366,U03399,51445,1,2026-03-23
19366,U03399,81089,2,2026-03-23
19366,U03399,73824,2,2026-03-23
19367,U02986,45314,1,2025-09-30
19367,U02986,4914,2,2025-09-30
19367,U02986,21409,3,2025-09-30
19367,U02986,80707,2,2025-09-30
19367,U02986,29579,2,2025-09-30
19367,U02986,58861,2,2025-09-30
19368,U01109,109881,1,2026-02-15
19368,U01109,65957,2,2026-02-15
19368,U01109,96833,3,2026-02-15
19369,U08096,74927,1,2026-04-06
19369,U08096,34247,2,2026-04-06
19369,U08096,29244,1,2026-04-06
19369,U08096,37597,3,2026-04-06
19370,U09086,53686,1,2026-01-07
19370,U09086,94342,2,2026-01-07
19370,U09086,90438,1,2026-01-07
19370,U09086,42616,3,2026-01-07
19370,U09086,69306,1,2026-01-07
19370,U09086,68855,1,2026-01-07
19371,U01681,41472,3,2026-04-18
19371,U01681,75864,1,2026-04-18
19371,U01681,33521,3,2026-04-18
19371,U01681,71357,1,2026-04-18
19372,U00343,42200,1,2026-06-12
19372,U00343,108956,3,2026-06-12
19372,U00343,14836,3,2026-06-12
19373,U08983,61140,2,2025-07-21
19373,U08983,56040,3,2025-07-21
19373,U08983,29083,2,2025-07-21
19373,U08983,70319,1,2025-07-21
19373,U08983,67547,3,2025-07-21
19374,U03576,43656,1,2025-11-17
19374,U03576,64472,1,2025-11-17
19374,U03576,72262,1,2025-11-17
19375,U02971,36569,1,2025-10-11
19375,U02971,2717,3,2025-10-11
19375,U02971,22869,1,2025-10-11
19376,U03114,93704,3,2026-04-01
19376,U03114,232,2,2026-04-01
19376,U03114,91883,2,2026-04-01
19376,U03114,44507,2,2026-04-01
19377,U01157,9407,2,2025-09-21
19377,U01157,78823,2,2025-09-21
19377,U01157,15507,1,2025-09-21
19377,U01157,51959,2,2025-09-21
19377,U01157,7072,2,2025-09-21
19378,U07120,65382,1,2025-10-30
19378,U07120,75250,2,2025-10-30
19378,U07120,16182,1,2025-10-30
19379,U03628,58051,2,2025-10-30
19379,U03628,4703,2,2025-10-30
19379,U03628,35863,1,2025-10-30
19380,U08344,4897,2,2026-02-04
19380,U08344,28933,3,2026-02-04
19380,U08344,31637,1,2026-02-04
19381,U00749,45911,2,2025-08-28
19381,U00749,104439,3,2025-08-28
19381,U00749,6828,2,2025-08-28
19382,U01627,15089,3,2025-12-29
19382,U01627,75669,2,2025-12-29
19382,U01627,2205,3,2025-12-29
19382,U01627,100265,3,2025-12-29
19383,U06205,23021,2,2026-01-06
19383,U06205,99061,2,2026-01-06
19383,U06205,36201,3,2026-01-06
19384,U06340,78882,3,2026-02-28
19384,U06340,79430,1,2026-02-28
19384,U06340,104426,3,2026-02-28
19385,U01797,27990,1,2025-11-14
19385,U01797,62002,1,2025-11-14
19385,U01797,89085,1,2025-11-14
19385,U01797,23639,1,2025-11-14
19386,U06030,54304,3,2025-10-08
19386,U06030,89852,1,2025-10-08
19386,U06030,48132,1,2025-10-08
19386,U06030,17322,2,2025-10-08
19387,U00642,101386,3,2025-11-06
19387,U00642,55414,3,2025-11-06
19387,U00642,52002,1,2025-11-06
19387,U00642,68820,1,2025-11-06
19387,U00642,106083,2,2025-11-06
19388,U09516,30848,2,2026-06-14
19388,U09516,12300,1,2026-06-14
19388,U09516,27192,3,2026-06-14
19388,U09516,49749,2,2026-06-14
19388,U09516,58034,2,2026-06-14
19389,U02693,77745,3,2025-11-07
19389,U02693,46765,3,2025-11-07
19389,U02693,80181,2,2025-11-07
19389,U02693,44057,3,2025-11-07
19390,U06746,20082,1,2025-08-12
19390,U06746,97318,1,2025-08-12
19390,U06746,103414,1,2025-08-12
19391,U05785,67118,1,2026-01-27
19391,U05785,422,1,2026-01-27
19391,U05785,83858,2,2026-01-27
19391,U05785,91600,3,2026-01-27
19392,U09074,37105,2,2026-03-10
19392,U09074,28169,3,2026-03-10
19392,U09074,48756,3,2026-03-10
19392,U09074,27343,1,2026-03-10
19393,U06218,99412,2,2026-03-07
19393,U06218,102396,2,2026-03-07
19393,U06218,52826,3,2026-03-07
19393,U06218,63748,3,2026-03-07
19393,U06218,32649,3,2026-03-07
19393,U06218,49381,2,2026-03-07
19394,U01387,31862,3,2025-09-30
19394,U01387,63074,1,2025-09-30
19394,U01387,81825,1,2025-09-30
19394,U01387,103722,3,2025-09-30
19394,U01387,93558,3,2025-09-30
19394,U01387,1856,1,2025-09-30
19395,U05504,80067,1,2026-03-06
19395,U05504,45971,3,2026-03-06
19395,U05504,89003,2,2026-03-06
19396,U04399,7678,3,2025-08-26
19396,U04399,65998,2,2025-08-26
19397,U07494,94628,2,2025-11-12
19397,U07494,65316,3,2025-11-12
19397,U07494,60672,2,2025-11-12
19397,U07494,81570,2,2025-11-12
19397,U07494,36949,2,2025-11-12
19397,U07494,38105,2,2025-11-12
19398,U04156,17251,2,2025-09-08
19398,U04156,94699,1,2025-09-08
19398,U04156,48327,2,2025-09-08
19399,U05157,49893,3,2026-05-09
19399,U05157,92009,3,2026-05-09
19399,U05157,59845,3,2026-05-09
19399,U05157,61902,1,2026-05-09
19399,U05157,12100,1,2026-05-09
19399,U05157,88443,2,2026-05-09
19400,U05896,49174,3,2025-10-28
19400,U05896,41542,1,2025-10-28
19400,U05896,48002,1,2025-10-28
19401,U07135,46135,3,2026-03-15
19401,U07135,41891,3,2026-03-15
19401,U07135,23083,3,2026-03-15
19401,U07135,53319,1,2026-03-15
19402,U01918,21417,3,2025-10-28
19402,U01918,28277,1,2025-10-28
19402,U01918,78218,1,2025-10-28
19402,U01918,85751,3,2025-10-28
19403,U02524,41884,2,2026-06-29
19403,U02524,40324,2,2026-06-29
19403,U02524,65240,2,2026-06-29
19403,U02524,8925,1,2026-06-29
19403,U02524,100493,3,2026-06-29
19404,U07232,33366,2,2025-07-25
19404,U07232,7990,2,2025-07-25
19404,U07232,2506,2,2025-07-25
19404,U07232,66532,2,2025-07-25
19404,U07232,13808,2,2025-07-25
19405,U09477,100006,2,2025-09-13
19405,U09477,74534,1,2025-09-13
19405,U09477,91084,3,2025-09-13
19405,U09477,41979,2,2025-09-13
19405,U09477,101970,1,2025-09-13
19406,U03436,74372,2,2025-10-21
19406,U03436,28696,3,2025-10-21
19406,U03436,28639,1,2025-10-21
19406,U03436,85517,3,2025-10-21
19406,U03436,11740,2,2025-10-21
19407,U00790,10807,3,2025-07-19
19407,U00790,23063,3,2025-07-19
19407,U00790,91902,3,2025-07-19
19408,U07136,80196,1,2026-03-10
19408,U07136,19956,1,2026-03-10
19408,U07136,67196,1,2026-03-10
19408,U07136,100778,1,2026-03-10
19408,U07136,63332,1,2026-03-10
19409,U09270,30023,3,2026-04-11
19409,U09270,25839,1,2026-04-11
19409,U09270,75351,1,2026-04-11
19409,U09270,15357,2,2026-04-11
19410,U02599,99850,1,2025-07-24
19410,U02599,83666,1,2025-07-24
19410,U02599,15194,1,2025-07-24
19411,U05544,69217,1,2025-09-28
19411,U05544,19525,1,2025-09-28
19411,U05544,79071,2,2025-09-28
19411,U05544,37524,2,2025-09-28
19412,U02526,79863,2,2026-04-24
19412,U02526,44843,2,2026-04-24
19412,U02526,92067,1,2026-04-24
19413,U06231,34799,2,2025-11-13
19413,U06231,41431,3,2025-11-13
19413,U06231,59822,1,2025-11-13
19413,U06231,15064,1,2025-11-13
19414,U01221,84988,3,2025-11-11
19414,U01221,9304,2,2025-11-11
19414,U01221,19836,2,2025-11-11
19414,U01221,59551,1,2025-11-11
19414,U01221,61474,3,2025-11-11
19414,U01221,62812,3,2025-11-11
19415,U03734,40206,3,2026-03-06
19415,U03734,23930,3,2026-03-06
19415,U03734,75538,1,2026-03-06
19415,U03734,36905,2,2026-03-06
19415,U03734,25849,1,2026-03-06
19415,U03734,67710,3,2026-03-06
19416,U00574,80518,2,2026-01-24
19416,U00574,60514,1,2026-01-24
19416,U00574,107570,2,2026-01-24
19416,U00574,30588,2,2026-01-24
19417,U04952,45464,3,2025-11-06
19417,U04952,41996,2,2025-11-06
19417,U04952,74934,1,2025-11-06
19418,U09531,109212,3,2026-05-05
19418,U09531,31852,1,2026-05-05
19418,U09531,94636,2,2026-05-05
19419,U08503,32486,2,2025-11-14
19419,U08503,31726,1,2025-11-14
19419,U08503,77466,2,2025-11-14
19420,U06223,10083,1,2025-11-21
19420,U06223,77607,2,2025-11-21
19420,U06223,44507,2,2025-11-21
19420,U06223,8264,2,2025-11-21
19421,U05242,107475,1,2025-12-14
19421,U05242,82555,1,2025-12-14
19422,U08198,13319,3,2025-08-28
19422,U08198,97723,1,2025-08-28
19422,U08198,5547,1,2025-08-28
19422,U08198,45646,1,2025-08-28
19423,U01203,67176,3,2025-10-16
19423,U01203,29744,1,2025-10-16
19423,U01203,60101,3,2025-10-16
19423,U01203,33915,1,2025-10-16
19423,U01203,37544,2,2025-10-16
19424,U04827,96223,3,2026-06-09
19424,U04827,30899,1,2026-06-09
19424,U04827,14573,2,2026-06-09
19424,U04827,50721,1,2026-06-09
19425,U01500,9936,1,2026-01-09
19425,U01500,73508,3,2026-01-09
19425,U01500,94212,3,2026-01-09
19425,U01500,44864,1,2026-01-09
19425,U01500,45761,2,2026-01-09
19426,U09110,76213,1,2025-11-19
19426,U09110,27193,2,2025-11-19
19426,U09110,96570,1,2025-11-19
19427,U05353,94232,2,2025-09-14
19427,U05353,17548,2,2025-09-14
19427,U05353,32584,2,2025-09-14
19428,U00495,82346,2,2025-12-08
19428,U00495,78382,2,2025-12-08
19428,U00495,51100,3,2025-12-08
19429,U04502,89589,1,2026-01-24
19429,U04502,12313,1,2026-01-24
19429,U04502,3329,1,2026-01-24
19429,U04502,75766,2,2026-01-24
19429,U04502,44835,2,2026-01-24
19429,U04502,22095,3,2026-01-24
19430,U06450,62052,1,2026-05-04
19430,U06450,66264,3,2026-05-04
19430,U06450,22496,2,2026-05-04
19430,U06450,89562,3,2026-05-04
19431,U05622,9472,3,2025-11-16
19431,U05622,63640,1,2025-11-16
19431,U05622,95644,2,2025-11-16
19431,U05622,61266,3,2025-11-16
19431,U05622,14009,1,2025-11-16
19432,U03598,102648,3,2025-08-07
19432,U03598,6712,1,2025-08-07
19432,U03598,79254,3,2025-08-07
19433,U00306,100788,1,2026-05-13
19433,U00306,109028,2,2026-05-13
19434,U08461,97991,2,2026-03-24
19434,U08461,57747,3,2026-03-24
19434,U08461,87587,3,2026-03-24
19435,U08943,273,2,2026-04-04
19435,U08943,3957,1,2026-04-04
19435,U08943,38593,2,2026-04-04
19435,U08943,64201,3,2026-04-04
19435,U08943,76072,2,2026-04-04
19436,U02878,25637,1,2025-09-22
19436,U02878,83405,1,2025-09-22
19436,U02878,27904,2,2025-09-22
19436,U02878,88522,3,2025-09-22
19436,U02878,12250,3,2025-09-22
19437,U05029,63764,3,2025-12-22
19437,U05029,10528,2,2025-12-22
19438,U02068,105286,3,2026-02-26
19438,U02068,105622,2,2026-02-26
19438,U02068,94972,1,2026-02-26
19438,U02068,99009,2,2026-02-26
19439,U09217,72155,1,2025-10-25
19439,U09217,100367,1,2025-10-25
19439,U09217,67506,2,2025-10-25
19440,U06506,37725,2,2026-04-11
19440,U06506,89133,1,2026-04-11
19440,U06506,49060,2,2026-04-11
19440,U06506,85962,1,2026-04-11
19440,U06506,80140,2,2026-04-11
19441,U05335,64727,1,2026-03-21
19441,U05335,101755,2,2026-03-21
19441,U05335,90716,3,2026-03-21
19441,U05335,51531,3,2026-03-21
19441,U05335,10602,3,2026-03-21
19442,U00505,68549,1,2025-11-17
19442,U00505,50101,3,2025-11-17
19442,U00505,85097,2,2025-11-17
19443,U09020,44742,2,2025-07-20
19443,U09020,97162,3,2025-07-20
19443,U09020,822,1,2025-07-20
19443,U09020,22731,1,2025-07-20
19444,U05646,67281,3,2026-03-24
19444,U05646,53957,1,2026-03-24
19444,U05646,29469,1,2026-03-24
19444,U05646,78361,2,2026-03-24
19445,U00944,60752,3,2025-10-04
19445,U00944,71292,2,2025-10-04
19445,U00944,100628,1,2025-10-04
19446,U07852,30353,1,2026-05-08
19446,U07852,30721,3,2026-05-08
19446,U07852,37329,3,2026-05-08
19446,U07852,86661,2,2026-05-08
19446,U07852,53874,1,2026-05-08
19447,U03395,23365,1,2026-05-23
19447,U03395,87237,1,2026-05-23
19447,U03395,88209,1,2026-05-23
19447,U03395,29275,3,2026-05-23
19448,U02369,93541,2,2026-05-19
19448,U02369,20497,2,2026-05-19
19449,U02080,66952,3,2026-01-16
19449,U02080,52552,3,2026-01-16
19449,U02080,70824,2,2026-01-16
19449,U02080,63144,3,2026-01-16
19450,U08306,7765,1,2025-08-09
19450,U08306,34797,1,2025-08-09
19450,U08306,105607,3,2025-08-09
19450,U08306,99329,1,2025-08-09
19450,U08306,58129,2,2025-08-09
19451,U00494,81959,2,2026-01-20
19451,U00494,311,2,2026-01-20
19451,U00494,31428,1,2026-01-20
19451,U00494,26070,3,2026-01-20
19452,U09191,6908,3,2026-06-20
19452,U09191,3324,2,2026-06-20
19452,U09191,28704,2,2026-06-20
19452,U09191,90087,3,2026-06-20
19453,U02372,107723,2,2025-11-24
19453,U02372,16683,2,2025-11-24
19453,U02372,60851,3,2025-11-24
19453,U02372,97172,3,2025-11-24
19454,U03956,17319,1,2026-01-06
19454,U03956,90663,2,2026-01-06
19455,U08667,55057,1,2025-11-06
19455,U08667,91005,1,2025-11-06
19455,U08667,51788,2,2025-11-06
19455,U08667,59430,2,2025-11-06
19455,U08667,12534,2,2025-11-06
19455,U08667,72911,1,2025-11-06
19456,U02698,98487,3,2025-10-03
19456,U02698,52559,1,2025-10-03
19456,U02698,106988,1,2025-10-03
19456,U02698,18064,2,2025-10-03
19457,U08668,40597,3,2026-02-06
19457,U08668,92865,1,2026-02-06
19457,U08668,14449,2,2026-02-06
19457,U08668,31837,3,2026-02-06
19458,U07989,84653,1,2026-05-06
19458,U07989,53325,3,2026-05-06
19458,U07989,35125,3,2026-05-06
19458,U07989,61050,3,2026-05-06
19458,U07989,85413,2,2026-05-06
19458,U07989,47201,3,2026-05-06
19459,U08305,27558,1,2025-12-08
19459,U08305,21686,2,2025-12-08
19459,U08305,48949,2,2025-12-08
19460,U09823,68176,2,2026-04-25
19460,U09823,97544,2,2026-04-25
19460,U09823,69709,2,2026-04-25
19460,U09823,79701,2,2026-04-25
19460,U09823,29923,1,2026-04-25
19461,U00376,108213,3,2026-06-28
19461,U00376,30781,3,2026-06-28
19461,U00376,72081,1,2026-06-28
19462,U05696,36179,3,2025-07-25
19462,U05696,88059,2,2025-07-25
19462,U05696,36453,1,2025-07-25
19462,U05696,28521,1,2025-07-25
19463,U09746,100924,2,2025-09-26
19463,U09746,67956,3,2025-09-26
19463,U09746,65489,1,2025-09-26
19464,U02028,70552,3,2025-11-03
19464,U02028,116,3,2025-11-03
19465,U03677,82941,1,2025-12-04
19465,U03677,97549,1,2025-12-04
19465,U03677,88578,2,2025-12-04
19465,U03677,70038,3,2025-12-04
19465,U03677,72731,3,2025-12-04
19466,U08730,59620,3,2025-12-05
19466,U08730,62280,3,2025-12-05
19466,U08730,106815,1,2025-12-05
19467,U06405,26376,1,2026-01-16
19467,U06405,3976,3,2026-01-16
19467,U06405,29240,3,2026-01-16
19468,U05038,109925,2,2025-11-09
19468,U05038,85501,1,2025-11-09
19468,U05038,30245,2,2025-11-09
19469,U07765,66206,1,2026-02-10
19469,U07765,28570,1,2026-02-10
19470,U04766,100257,1,2026-01-11
19470,U04766,32993,2,2026-01-11
19471,U01291,71998,3,2026-07-02
19471,U01291,82406,3,2026-07-02
19472,U00332,32937,3,2026-05-31
19472,U00332,49225,2,2026-05-31
19472,U00332,40776,3,2026-05-31
19472,U00332,97545,3,2026-05-31
19472,U00332,41270,1,2026-05-31
19472,U00332,47922,1,2026-05-31
19473,U05346,38239,2,2025-11-27
19473,U05346,71935,3,2025-11-27
19473,U05346,107577,2,2025-11-27
19473,U05346,96260,3,2025-11-27
19474,U07485,35409,3,2026-05-19
19474,U07485,44577,3,2026-05-19
19474,U07485,13656,3,2026-05-19
19474,U07485,29458,2,2026-05-19
19474,U07485,88585,3,2026-05-19
19474,U07485,29077,1,2026-05-19
19475,U00398,34828,2,2025-09-04
19475,U00398,16116,2,2025-09-04
19475,U00398,102412,3,2025-09-04
19475,U00398,43187,3,2025-09-04
19476,U06295,91106,1,2026-05-18
19476,U06295,105762,2,2026-05-18
19476,U06295,24721,2,2026-05-18
19477,U09514,54671,3,2025-11-12
19477,U09514,101827,3,2025-11-12
19477,U09514,91357,1,2025-11-12
19477,U09514,38767,3,2025-11-12
19477,U09514,104579,2,2025-11-12
19478,U01934,44647,2,2026-07-09
19478,U01934,63179,2,2026-07-09
19478,U01934,14551,1,2026-07-09
19479,U02900,39193,3,2026-02-09
19479,U02900,69633,2,2026-02-09
19479,U02900,8157,1,2026-02-09
19479,U02900,76329,2,2026-02-09
19479,U02900,41122,1,2026-02-09
19479,U02900,87571,2,2026-02-09
19480,U01373,71721,1,2026-02-26
19480,U01373,70121,3,2026-02-26
19480,U01373,89117,3,2026-02-26
19481,U01611,25080,3,2025-07-24
19481,U01611,16188,2,2025-07-24
19481,U01611,3376,2,2025-07-24
19482,U04347,44356,1,2026-04-19
19482,U04347,34172,3,2026-04-19
19482,U04347,38288,1,2026-04-19
19483,U09397,93779,2,2026-03-22
19483,U09397,39751,2,2026-03-22
19483,U09397,16559,3,2026-03-22
19484,U07387,4139,2,2025-10-31
19484,U07387,13111,1,2025-10-31
19484,U07387,95855,3,2025-10-31
19484,U07387,9128,3,2025-10-31
19484,U07387,29485,1,2025-10-31
19484,U07387,105171,2,2025-10-31
19485,U08248,74371,2,2025-09-20
19485,U08248,10399,3,2025-09-20
19485,U08248,53295,1,2025-09-20
19485,U08248,75222,3,2025-09-20
19485,U08248,77196,2,2025-09-20
19486,U08361,37853,1,2025-12-30
19486,U08361,103765,3,2025-12-30
19486,U08361,51084,3,2025-12-30
19487,U08976,86478,1,2025-10-08
19487,U08976,88558,2,2025-10-08
19487,U08976,43690,2,2025-10-08
19488,U03116,51214,1,2026-04-09
19488,U03116,330,1,2026-04-09
19488,U03116,78354,2,2026-04-09
19488,U03116,62527,1,2026-04-09
